total_price_pln,price_pln,czynsz_pln,area_m2,price_per_m2,rooms,floor_number,year_built,building_type,owner_type,lat,lon,has_balcony,has_terrace,has_garden,has_elevator,has_garage,has_parking,has_storage_room,has_air_conditioning,has_furnished,has_dishwasher,has_washing_machine,has_fridge,has_oven,has_intercom,has_monitoring,has_protected_estate,has_pets_allowed,listing_id,has_image_score,avg_confidence_all,avg_confidence_usable,image_score_mean,image_score_weighted,image_score_top2_weighted,image_score_max,best_overall_quality,best_condition,best_modernness,best_furnishing_quality
3100.0,2600.0,500.0,42.0,73.81,2.0,1.0,2021.0,blok,private,54.301057537292,18.603617156236,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4AmYM,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4400.0,3400.0,1000.0,55.0,80.0,2.0,3.0,2019.0,blok,agency,54.3593459,18.626295,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4An7F,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4600.0,3600.0,1000.0,62.0,74.19,2.0,5.0,2009.0,apartamentowiec,private,54.349007,18.660276,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,4AmJD,1,0.8,0.8,0.5307000000000001,0.5307000000000001,0.5307000000000001,0.5307000000000001,1.0,0.5,0.5,0.5
4300.0,2800.0,1500.0,57.0,75.44,2.0,0.0,2018.0,blok,private,54.3954416,18.5687108,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4A9eR,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3000.0,3000.0,0.0,40.0,75.0,2.0,4.0,2019.0,blok,agency,54.3491144,18.6627974,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4Amqn,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
7277.0,6000.0,1277.0,88.0,82.69,4.0,2.0,2023.0,blok,agency,54.3942647,18.6471031,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4An53,1,0.8,0.8,0.6316200000000001,0.6316200000000001,0.6316200000000001,0.6316200000000001,0.9,0.8,0.5,0.7
3560.0,2800.0,760.0,40.0,89.0,2.0,2.0,2019.0,blok,agency,54.401249,18.586259,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,4Amop,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3790.0,2890.0,900.0,36.0,105.28,2.0,2.0,2026.0,apartamentowiec,private,54.361982036785,18.650374002385,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A9po,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4099.0,3299.0,800.0,42.0,97.6,2.0,3.0,2022.0,apartamentowiec,private,54.4063054,18.5809413,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,4y5Bp,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3550.0,3000.0,550.0,44.0,80.68,2.0,3.0,2015.0,unknown,agency,54.3839683,18.5905566,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4An45,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5200.0,2600.0,2600.0,44.0,118.18,2.0,3.0,2019.0,apartamentowiec,agency,54.3346722,18.5441293,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4An7B,1,0.7,0.7,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.9,0.8,0.5,0.7
2500.0,2500.0,0.0,28.0,89.29,1.0,0.0,1920.0,kamienica,private,54.3494059,18.6662911,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4iBNn,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5380.0,4800.0,580.0,68.33,78.74,2.0,0.0,1902.0,kamienica,private,54.3785978,18.609722,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,4zGxB,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
4200.0,4200.0,0.0,63.0,66.67,3.0,6.0,2014.0,apartamentowiec,agency,54.3489667,18.6632267,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4tPQm,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3000.0,1500.0,1500.0,26.5,113.21,1.0,3.0,2019.0,blok,agency,54.418492,18.5822404,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4AmCS,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3000.0,3000.0,0.0,48.0,62.5,2.0,1.0,2019.0,apartamentowiec,agency,54.349007,18.660276,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Aj3u,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3600.0,3100.0,500.0,50.0,72.0,3.0,10.0,2019.0,unknown,agency,54.34291,18.64165,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4AmKR,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5150.0,3500.0,1650.0,70.0,73.57,3.0,0.0,1940.0,kamienica,agency,54.3514592,18.6395102,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4Ahng,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3150.0,2600.0,550.0,42.0,75.0,2.0,0.0,2023.0,apartamentowiec,agency,54.34252,18.56884,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4AmWS,1,0.5,0.5,0.2025,0.2025,0.2025,0.2025,1.0,0.0,0.0,0.0
2750.0,2750.0,0.0,43.07,63.85,1.0,4.0,2024.0,blok,agency,54.394921,18.64768,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,4zRHf,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2400.0,2400.0,0.0,40.5,59.26,2.0,1.0,2018.0,blok,agency,54.349176,18.593995,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,4zRHp,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4200.0,3500.0,700.0,41.41,101.42,2.0,2.0,2024.0,blok,private,54.362789285675,18.649677374344,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A9B3,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2400.0,2400.0,0.0,34.0,70.59,2.0,1.0,2018.0,blok,agency,54.3393247,18.5859427,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,4hDeB,1,0.5,0.5,0.2025,0.2025,0.2025,0.2025,1.0,0.0,0.0,0.0
2810.0,2400.0,410.0,8.5,330.59,2.0,3.0,2019.0,kamienica,agency,54.35915235,18.7069802,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,4Amli,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3540.0,2600.0,940.0,49.0,72.24,2.0,2.0,2023.0,apartamentowiec,agency,54.3265298,18.5640039,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4zQr9,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5000.0,2500.0,2500.0,36.0,138.89,2.0,2.0,2019.0,blok,agency,54.4107753,18.58685392,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4Amod,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3323.0,2700.0,623.0,50.0,66.46,2.0,1.0,1930.0,kamienica,agency,54.3632591,18.6476209,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4wgNn,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4060.0,3100.0,960.0,41.0,99.02,2.0,1.0,2019.0,apartamentowiec,agency,54.35152,18.66199,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,4An7E,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3390.0,2800.0,590.0,38.0,89.21,2.0,0.0,2019.0,kamienica,agency,54.35761463,18.65017605,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,4An6Y,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3750.0,3000.0,750.0,44.0,85.23,2.0,8.0,2018.0,blok,private,54.349618,18.590267,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,4sE78,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2800.0,2200.0,600.0,30.4,92.11,1.0,8.0,1975.0,blok,private,54.4150802,18.5549829,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,3cmR0,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2951.0,2600.0,351.0,42.0,70.26,2.0,0.0,2019.0,blok,agency,54.32875,18.58689,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4AmJe,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400.0,2300.0,1100.0,56.0,60.71,2.0,1.0,2019.0,kamienica,agency,54.351484155871,18.651592070483,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4zQAs,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3897.0,2900.0,997.0,46.0,84.72,2.0,5.0,2018.0,apartamentowiec,agency,54.3908354,18.6001423,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4Amb6,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3400.0,2700.0,700.0,45.0,75.56,2.0,2.0,1980.0,blok,agency,54.4160667,18.5859981,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,4Am97,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2960.0,2400.0,560.0,39.39,75.15,2.0,4.0,2019.0,unknown,agency,54.3941785,18.6467212,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,4AlRZ,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2800.0,2200.0,600.0,47.0,59.57,2.0,1.0,2001.0,blok,private,54.3308575,18.6064815,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4AdJx,1,0.9,0.9,0.636735,0.636735,0.636735,0.636735,0.85,0.8,0.5,0.7
8600.0,4300.0,4300.0,70.0,122.86,3.0,1.0,2013.0,blok,private,54.317807997415,18.572543666754,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,39vXM,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
7490.0,6500.0,990.0,46.69,160.42,2.0,6.0,2026.0,apartamentowiec,private,54.3621279,18.6495753,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4AlHy,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3100.0,2500.0,600.0,33.0,93.94,1.0,2.0,2019.0,apartamentowiec,agency,54.3912349,18.6170639,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Aew9,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3250.0,2700.0,550.0,30.0,108.33,2.0,4.0,2022.0,apartamentowiec,private,54.35054,18.65374,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4qEY9,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2900.0,2900.0,0.0,38.0,76.32,2.0,8.0,2021.0,apartamentowiec,agency,54.38796,18.59754,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4AaUv,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5500.0,4500.0,1000.0,50.15,109.67,2.0,2.0,2024.0,blok,private,54.4031651,18.5629557,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4uLrm,0,,,,,,,,,,
6400.0,3200.0,3200.0,49.0,130.61,2.0,6.0,2017.0,apartamentowiec,private,54.3974375,18.6049508,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AlW2,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3220.0,2500.0,720.0,39.0,82.56,2.0,2.0,1975.0,blok,agency,54.4186515,18.5583225,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,4Ajju,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5900.0,5000.0,900.0,61.0,96.72,3.0,5.0,2018.0,apartamentowiec,agency,54.3520252,18.6466384,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,4zart,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4000.0,3200.0,800.0,53.0,75.47,3.0,0.0,2016.0,blok,agency,54.3198239,18.562778,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4Am4g,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4650.0,4650.0,0.0,47.56,97.77,2.0,5.0,2023.0,apartamentowiec,agency,54.35597,18.66173,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4AlUc,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2600.0,2000.0,600.0,32.0,81.25,1.0,0.0,2025.0,apartamentowiec,agency,54.310609660113,18.606955067889,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zJm2,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3870.0,3000.0,870.0,50.0,77.4,2.0,1.0,2009.0,blok,private,54.358611,18.627097,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4wbFN,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
7400.0,3700.0,3700.0,77.5,95.48,3.0,1.0,1980.0,blok,private,54.356396185395,18.58569041211,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4Aimq,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3100.0,2500.0,600.0,30.0,103.33,1.0,1.0,2018.0,apartamentowiec,private,54.347757,18.665018,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4z6Fk,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2300.0,2000.0,300.0,30.0,76.67,1.0,0.0,2001.0,blok,private,54.3308575,18.6064815,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4tkz3,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3856.0,3269.0,587.0,48.89,78.87,2.0,2.0,2026.0,blok,agency,54.357011004093,18.661089617209,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,4Al15,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3220.0,2700.0,520.0,47.14,68.31,2.0,3.0,2016.0,blok,agency,54.32471442,18.56016755,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,4Aexc,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5100.0,4200.0,900.0,62.0,82.26,3.0,4.0,2024.0,apartamentowiec,private,54.3942647,18.6471031,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4AlRs,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3000.0,3000.0,0.0,42.45,70.67,2.0,0.0,2016.0,apartamentowiec,agency,54.3828777,18.5876377,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4A9qp,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5499.0,4399.0,1100.0,79.5,69.17,4.0,3.0,2013.0,blok,private,54.349887251548,18.632556861438,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4lSJX,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4300.0,3500.0,800.0,60.0,71.67,3.0,0.0,2008.0,unknown,private,54.423332616761,18.473290165097,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4A8YM,1,0.5,0.5,0.3105,0.3105,0.3105,0.3105,0.5,0.5,0.5,0.5
3500.0,2400.0,1100.0,46.0,76.09,2.0,1.0,2019.0,apartamentowiec,agency,54.4022355,18.5814926,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zUI4,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3000.0,3000.0,0.0,31.71,94.61,1.0,3.0,2021.0,apartamentowiec,agency,54.3571258,18.6643477,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4AlK6,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4500.0,4500.0,0.0,60.0,75.0,2.0,2.0,1945.0,kamienica,agency,54.3579061,18.6504123,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4AgyT,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
4500.0,4500.0,0.0,60.0,75.0,2.0,3.0,1945.0,kamienica,agency,54.3579061,18.6504123,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4Agj8,0,,,,,,,,,,
3195.0,2700.0,495.0,39.95,79.97,2.0,1.0,2019.0,apartamentowiec,agency,54.30265605,18.61217226,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,4AlEg,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3400.0,2700.0,700.0,35.65,95.37,1.0,2.0,1954.0,kamienica,agency,54.35106341,18.65234971,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,4A9gS,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3000.0,2350.0,650.0,45.0,66.67,2.0,1.0,2019.0,blok,agency,54.4114,18.58935,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,4AlQy,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3050.0,2500.0,550.0,40.0,76.25,2.0,2.0,2024.0,blok,agency,54.3203594,18.5862413,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4zPOA,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3200.0,2700.0,500.0,36.51,87.65,2.0,1.0,2024.0,apartamentowiec,agency,54.3927006,18.6454121,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4Al5I,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3600.0,3000.0,600.0,36.0,100.0,2.0,1.0,2021.0,apartamentowiec,agency,54.345835,18.6578491,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4AlDs,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2500.0,2500.0,0.0,50.0,50.0,2.0,2.0,1990.0,dom wolnostojący,agency,54.3900701,18.4835037,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,4AldY,1,0.5,0.5,0.2025,0.2025,0.2025,0.2025,1.0,0.0,0.0,0.0
3600.0,2600.0,1000.0,55.86,64.45,2.0,2.0,1954.0,kamienica,agency,54.3508111,18.6523338,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4Alcl,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5255.0,4100.0,1155.0,61.82,85.0,3.0,1.0,2024.0,blok,agency,54.355710832055,18.630247111463,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4Al7z,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4600.0,3800.0,800.0,55.0,83.64,3.0,3.0,2015.0,blok,private,54.350174478252,18.580287414386,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4Al3T,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4900.0,3800.0,1100.0,64.0,76.56,3.0,2.0,1996.0,blok,agency,54.3417126,18.5662852,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,4Alo4,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5000.0,4500.0,500.0,63.0,79.37,3.0,2.0,2025.0,unknown,agency,54.3623693,18.6492091,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,4Al8d,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
5000.0,4500.0,500.0,63.0,79.37,3.0,3.0,2025.0,unknown,agency,54.3623693,18.6492091,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,4Alf5,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5100.0,3700.0,1400.0,74.0,68.92,4.0,1.0,1980.0,blok,agency,54.39045,18.60174,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,4A6zM,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
7000.0,6500.0,500.0,82.0,85.37,4.0,5.0,2025.0,unknown,agency,54.3623693,18.6492091,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,4Alf6,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4000.0,3400.0,600.0,45.0,88.89,2.0,3.0,2019.0,blok,agency,54.3672789,18.6274097,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4zL6J,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4800.0,4000.0,800.0,53.0,90.57,2.0,3.0,2024.0,apartamentowiec,private,54.35054,18.65374,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4pSxi,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
9500.0,4750.0,4750.0,71.0,133.8,3.0,5.0,2022.0,apartamentowiec,private,54.38381460289,18.591472314294,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4u6u7,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3500.0,2900.0,600.0,63.0,55.56,3.0,1.0,2001.0,blok,private,54.334846653457,18.559082105835,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,49rfS,1,0.7,0.7,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.9,0.8,0.5,0.7
6800.0,3400.0,3400.0,47.0,144.68,2.0,4.0,2025.0,apartamentowiec,agency,54.356012588444,18.628556123889,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4yZ29,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2700.0,1700.0,1000.0,21.0,128.57,1.0,4.0,2025.0,apartamentowiec,agency,54.345210146992,18.664999540228,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,4yGWC,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2590.0,1990.0,600.0,25.0,103.6,1.0,3.0,2025.0,apartamentowiec,agency,54.345397761798,18.665257032294,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,4yRaL,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2600.0,1600.0,1000.0,20.0,130.0,1.0,2.0,2025.0,apartamentowiec,agency,54.354207727503,18.676289033313,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,4voBc,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2700.0,1700.0,1000.0,21.0,128.57,1.0,2.0,2025.0,apartamentowiec,agency,54.345385254171,18.665192659277,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,4xTrc,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5500.0,5500.0,0.0,76.0,72.37,3.0,2.0,2020.0,apartamentowiec,agency,54.3508282,18.6631847,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zak4,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
7000.0,7000.0,0.0,75.84,92.3,4.0,0.0,1980.0,blok,agency,54.35758,18.5905,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,4AlaY,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4400.0,3400.0,1000.0,37.88,116.16,2.0,4.0,2019.0,apartamentowiec,agency,54.40036,18.58484,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,4Al4r,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
